work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,scale_relationship,core_gate,human_review_priority,human_review_reason
work_0f9508002b6a4ebd,886a71e2d84a5f995aca61b542b7ad9b583ba7f4,unresolved,1,886a71e2d84a5f995aca61b542b7ad9b583ba7f4,Optimizing network neuroscience computation of individual differences in human spontaneous brain activity for test-retest reliability,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9fd247902804f544c32823b572d55b5344456a49f9af89dbb78511cea596d2c1,batch_002,out_of_scope,[],0.93,intrinsic functional network neuroscience (ifNN)... test-retest reliability of individual differences,Resting-state fMRI network reliability methodology.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_0faabd73a0b69ddd,9d771ec87555521b9c362e88cff774db08b9f61c,unresolved,1,9d771ec87555521b9c362e88cff774db08b9f61c,Valid two‐sample graph testing via optimal transport Procrustes and multiscale graph correlation with applications in connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,de87ef325147cb41104514f6d40fb61e004a61b499ff7426f875fa8428767cc2,batch_002,adjacent_relevant,['network_science'],0.84,Valid two-sample graph testing... using synthetic data generated from Drosophila brain networks,Graph hypothesis testing method validated on Drosophila connectome networks.,[],nanoscale_only,not_applicable,True,low_confidence
work_0fbdc41c7de52a9c,009b1f1dcbf624e899a2fb84485db3c4bc90e695,core_audit,1,009b1f1dcbf624e899a2fb84485db3c4bc90e695,Subject-specific features of excitation/inhibition profiles in neurodegenerative diseases,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ea24648c0b0d2c5d961f0af474faa91c5531ce9c547013a26c71ef4d68eb62f0,batch_002,out_of_scope,[],0.9,The Virtual Brain to simulate brain dynamics... brain connectome and functional connectivity were extracted from 3T-MRI scans,Macro MRI connectome-constrained brain simulation in disease.,"['generic_health_context', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,True,core_noise_audit
work_0fcb56dd30085155,ffdf126a04a9ba58e479b652bd14e3520e5e74b8,core_audit,1,ffdf126a04a9ba58e479b652bd14e3520e5e74b8,Neural model generating klinotaxis behavior accompanied by a random walk based on C. elegans connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,88f51ba033a3eacd13d1a0142868e0d15763b50e3ae2772c0e4f0fc035df0f36,batch_002,core_relevant,"['structure_function_modeling', 'biological_application']",0.92,connectome-based simulation model of C. elegans to concurrently realize realistic klinotaxis and random walk behaviors,Simulation directly using C. elegans connectome wiring.,[],nanoscale_only,analysis_on_wiring_graph,False,
work_0fe920ae8b4a117c,fe0d9366f83391d213e83f7f2cd16aa8483579ce,unresolved,1,fe0d9366f83391d213e83f7f2cd16aa8483579ce,Local homeostasis preserves global neural dynamics compensating for structural loss during human lifespan aging,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,fb40a845c580b9e5aa1b6cb8fee600935b4e0724e1820758e5e401f0a3ce97c2,batch_002,out_of_scope,[],0.91,"multiscale, biophysically grounded modeling, constrained by the empirically derived anatomical connectome of the human brain",Macro human connectome dynamical modeling during aging.,['generic_network_neuroscience'],macro_only,not_applicable,False,
work_0fec0014dc0379d0,a346af9804eec3d24f6a97c6c8f8583f784ce7c4,core_audit,1,a346af9804eec3d24f6a97c6c8f8583f784ce7c4,Inhibitory specificity from a connectomic census of mouse visual cortex,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3556f4f56a4f1e8b403e8b6a80ae9b783d96e661ebb4de2e0d40c11980ca455a,batch_002,core_relevant,"['reconstruction_segmentation', 'biological_application', 'network_science']",0.97,"millimetre-scale volumetric electron microscopy to investigate the connectivity of all inhibitory neurons... wiring diagram of inhibition with more than 70,000 synapses",EM connectomic census of mouse V1 inhibitory wiring.,[],nanoscale_only,em_or_synaptic_reconstruction,False,
work_0feec0e6cbf48086,e69a14b47f50d86fe652b47aa855e33754978282,unresolved,1,e69a14b47f50d86fe652b47aa855e33754978282,Generating synthetic task-based brain fingerprints for population neuroscience using deep learning,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,1d44d484a66dda547c4a23ab8bf1b58e4581bf41bfc712d85f01e42511c726c8,batch_002,out_of_scope,[],0.94,DeepTaskGen... synthesizes task-based contrast maps from resting-state fMRI... Human Connectome Project lifespan data,HCP fMRI deep learning task synthesis.,"['human_connectome_project_style', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_0ffd893fa5878acc,c39e4c7eb667b46c19ad1da35bf04ed357b690ad,unresolved,1,c39e4c7eb667b46c19ad1da35bf04ed357b690ad,Streamline tractography of the fetal brain in utero with machine learning,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,33f06a53eb32f19c3bda69a41642f9c5ebb7454d3f962d072db0e6d70e5ff44b,batch_002,out_of_scope,[],0.95,machine learning model... for fetal tractography from diffusion-weighted magnetic resonance imaging,Fetal DTI tractography ML.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_1004a877a1ba802a,6e61a85bfb1a4ad44b1015ce14b6c839d1c88205,role_bridge,1,6e61a85bfb1a4ad44b1015ce14b6c839d1c88205,SMA-EL:A Minimal 1-Cycle Construction Algorithm With Simplicial Maps Annotation and Edge Loss for Emotional Brain Networks Analysis,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0b5b43454442962ed6dd7898307befe0d179b497b34a66e1eca513a306fc4802,batch_002,out_of_scope,[],0.92,SMA-EL... Emotional Brain Networks Analysis using topological data analysis,Affective neuroscience brain network TDA; no connectomics link.,['generic_network_neuroscience'],macro_only,not_applicable,False,
work_100b21e95a944e1e,c40a6492ed22a8a0d925da8f7c84dacd21239955,core_audit,1,c40a6492ed22a8a0d925da8f7c84dacd21239955,iBrAVE: a unified framework for 3D interactive and integrative analysis of brain atlas data across modalities and scales,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ff16d6d3156b6aa40ca6f12110a47341095d09c1e3587085e43f91b3a62291e6,batch_002,role_bridge,['infrastructure'],0.8,iBrAVE... integrative analysis of brain atlas datasets across modalities and scales... putative wiring,Multiscale brain atlas platform with wiring analysis features.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_100f8a715f6e51ea,6bafb736b5132062bc31b7e2ebe5e3e6071e9549,unresolved,1,6bafb736b5132062bc31b7e2ebe5e3e6071e9549,NOise reduction with DIstribution Corrected (NORDIC) PCA in dMRI with complex-valued parameter-free locally low-rank processing,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,68493068bbd3b15a53e14d2a1fcb1b63be4b01c7136d712c97f62b86144de311,batch_002,out_of_scope,[],0.93,NORDIC PCA in dMRI... required for improved delineation of fine brain structures and connectomics,dMRI denoising preprocessing for macro structural connectomics.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_1031226b6ad19cd1,dfbf9281dd2f4355eac90aa5d407ea97267ffbf3,unresolved,1,dfbf9281dd2f4355eac90aa5d407ea97267ffbf3,"Accelerating Heritability, Genetic Correlation, and Genome‐Wide Association Imaging Genetic Analyses in Complex Pedigrees",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a03226263220514a42708dd55f3f9b7d328e17fe30c7a5959bbefda4716cf946,batch_002,out_of_scope,[],0.96,imaging genetics analyses in complex pedigrees... high-resolution neuroimaging,Computational imaging genetics; no connectomics focus.,[],macro_only,not_applicable,False,
work_103c3468476d590c,e68b4ade1f97fb168ce03c91790f8f874f0efc56,unresolved,1,e68b4ade1f97fb168ce03c91790f8f874f0efc56,Brain decoding of the Human Connectome Project tasks in a dense individual fMRI dataset,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,04b73b252694b62fab62e8f4952a8ddb7eab094baf95cf7a9d7928e415c0eb1d,batch_002,out_of_scope,[],0.95,brain decoding... Human Connectome Project (HCP) task battery,Individual HCP fMRI task decoding with ML.,"['human_connectome_project_style', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_104e54f2c4601a53,54baf530428499887d6fb3a2f7eb49dfe7ddac85,core_audit,1,54baf530428499887d6fb3a2f7eb49dfe7ddac85,A method for extracting an approximated connectome from libraries of single cell anatomical reconstructions,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8f3b7e7476e47345f1a92b3d0ba0829fb1dce5748eab79309319fc301f24071c,batch_002,adjacent_relevant,"['reconstruction_segmentation', 'network_science']",0.83,extract an approximated brain connectome starting from libraries of single cell anatomical reconstructions... infer connections in the absence of synapse information,Morphology-proximity connectome inference without synaptic annotation.,['mesoscale_only'],unclear,not_applicable,True,low_confidence
work_105de3373fed7022,ef8997a7c4d7328822606936c2acd809ce102bd7,unresolved,1,ef8997a7c4d7328822606936c2acd809ce102bd7,Connectivity-Driven Parcellation Methods for the Human Cerebral Cortex,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,39d944f50f042df322e1e9917c5e9a17ae592a373d2ade616957f8757d430f6a,batch_002,out_of_scope,[],0.94,Connectivity-Driven Parcellation Methods for the Human Cerebral Cortex,Macro connectivity-based cortical parcellation thesis.,['generic_network_neuroscience'],macro_only,not_applicable,False,
work_1061b3172b555221,7fc95147b0683c9568aac968b2faa2c1ed65ed0f,unresolved,1,7fc95147b0683c9568aac968b2faa2c1ed65ed0f,Mapping Symptoms to Brain Networks with the Human Connectome.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,f9aeffcf165e8b6764167e18ab6c36b3112ce065bb5ece559e502e9b71b95cd7,batch_002,out_of_scope,[],0.88,Mapping Symptoms to Brain Networks with the Human Connectome,Clinical macro connectome lesion-symptom mapping review.,"['generic_health_context', 'human_connectome_project_style']",macro_only,not_applicable,False,
work_10625a8cbeb96224,26da2f0eaf6a66dab66d7b27d174cc0a2e3fd984,role_bridge,1,26da2f0eaf6a66dab66d7b27d174cc0a2e3fd984,Visualization in Connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,d13bf1edd6a4e9c9b0b54db889894f56e6dd6eed0f09b350fcc1ceda342486cf,batch_002,adjacent_relevant,"['infrastructure', 'network_science']",0.86,"Visualization in Connectomics... review current techniques to extract connectivity information at macro-, meso- and microscales",Connectomics visualization review spanning EM to macro scales.,[],multi_scale_bridging,not_applicable,False,
work_107190a9e5e09456,156e0adab989536ff6e74ed955644ca8d53c261f,unresolved,1,156e0adab989536ff6e74ed955644ca8d53c261f,Serum Neurofilament Light Chain and GFAP Levels Are Associated with Structural Brain Connectivity in Parkinson’s Disease,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,980d7eaee70887dd3918c83ecca3d2983039ff28223f869dce47fc6e3a828223,batch_002,out_of_scope,[],0.94,diffusion magnetic resonance imaging... reconstruct structural connectivity networks in Parkinson's disease,DTI structural connectomics in PD.,"['diffusion_mri_or_tractography', 'generic_health_context']",macro_only,not_applicable,False,
work_107a08a470c28f45,a039c818585a3330504829c8f3f7884a05c1c5fb,role_bridge,1,a039c818585a3330504829c8f3f7884a05c1c5fb,Mutual inhibition of lateral inhibition: a network motif for an elementary computation in the brain.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,4ad5771f027b2e5c0e268b529e52c9ecbe961b39729b1283cec1374a4d91f866,batch_002,out_of_scope,[],0.87,mutual inhibition of lateral inhibition: a network motif for an elementary computation in the brain,Generic circuit motif review without connectomics.,['generic_network_neuroscience'],unclear,not_applicable,False,
work_107f3b4ac7af6b04,5781b6c8abad4296456d2d3522c688f0630f5e60,unresolved,1,5781b6c8abad4296456d2d3522c688f0630f5e60,Globally Efficient Brain Organization and Treatment Response in Psychosis: A Connectomic Study of Gyrification,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b36adc3f00bddb08db6e48b6558aea10346d86c0bbc12d6a7ec6efa9acf234be,batch_002,out_of_scope,[],0.92,Graph-based connectomic approach can measure structural covariance of cortical folding in first-episode psychosis,MRI structural covariance graph analysis in psychosis.,"['generic_health_context', 'generic_network_neuroscience']",macro_only,not_applicable,False,
work_109c70663ea436ef,19d30b848dd18d390ad0b20f2fe767947f68064d,unresolved,1,19d30b848dd18d390ad0b20f2fe767947f68064d,Mapping the human connectome using diffusion MRI at 300 mT/m gradient strength: Methodological advances and scientific impact,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ffa77be98a177e18e59070c2f7b8854ef1fdb70a8d35749626ebd539369dc3d1,batch_002,out_of_scope,[],0.95,Connectom 3T MRI scanner... Human Connectome Project... diffusion tractography,HCP high-gradient DTI tractography technology review.,"['diffusion_mri_or_tractography', 'human_connectome_project_style']",macro_only,not_applicable,False,
work_10a00325d79efe46,264f56a06d699b8bff6aa8f214d0a97603d616cb,unresolved,1,264f56a06d699b8bff6aa8f214d0a97603d616cb,"Graph Laplacian Spectrum, topological properties, and high-order interactions of Structural Brain Networks are Subject-Specific, Repeatable but Highly Dependent on Graph Construction Scheme",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8b26989a676e71607a7a88ef1fb545473de3027ddbbaff3383a7387d5b346863,batch_002,out_of_scope,[],0.94,test-retest dMRI data from the Human Connectome Project... graph Laplacian spectrum of structural brain networks,HCP DTI graph spectral analysis.,"['diffusion_mri_or_tractography', 'human_connectome_project_style']",macro_only,not_applicable,False,
work_10a0b035f8a594bc,e84359b18d597f9282d7dc8188ead1bab3e80d70,core_audit,1,e84359b18d597f9282d7dc8188ead1bab3e80d70,Connectomic reconstruction predicts visual features used for navigation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,990a4055819df451ba293c1d0754e7cd73e2ff63e4b8c70ac0f26d1fbe45edcf,batch_002,core_relevant,"['reconstruction_segmentation', 'biological_application']",0.97,densely reconstruct all neurons in the anterior visual pathway using electron-microscopy data,EM dense reconstruction of Drosophila navigation visual pathway.,[],nanoscale_only,em_or_synaptic_reconstruction,False,
work_10aab08ed87e4b49,dd57445649d935916a8bce4a6bfd1a07d039a266,unresolved,1,dd57445649d935916a8bce4a6bfd1a07d039a266,Dynamic brain connectome and high risk of mental problem in clinical nurses,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,217b5af6c7d42666b33bef05941fb88e64cf5784052655f7ae2f5697c79ba619,batch_002,out_of_scope,[],0.94,dynamic functional connectome analysis... resting-state functional MRI in clinical nurses,Resting-state fMRI dynamic connectivity in occupational stress.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_10ac02415fee2d9d,e27e2cfad056e097df9b384fd4c956b9b0577869,unresolved,1,e27e2cfad056e097df9b384fd4c956b9b0577869,Sparse multiway decomposition for analysis and modeling of diffusion imaging and tractography,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,5a0cf7263946a44125151adde578bf2ee8a7bd0777bd00131c6dd9ee61f2f209,batch_002,out_of_scope,[],0.93,sparse multiway decomposition methods... evaluation of white matter connectomes from diffusion imaging,dMRI connectome modeling compression.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_10b1052c45209b08,ca8be6672be1c2d304817238124ff516e6303c4c,unresolved,1,ca8be6672be1c2d304817238124ff516e6303c4c,Dopaminergic modulation of hemodynamic signal variability and the functional connectome during cognitive performance,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,4d9959e1d7ea5871a008a08b4ab45e2243f9ed0ff6901e256ab80e90be1be752,batch_002,out_of_scope,[],0.94,levodopa... effect on BOLD signal variability and the functional connectome during cognitive performance,Task fMRI functional connectome pharmacology.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_1143d78caa30689f,1c11b051f60e29ad69bdd1769b32940338936c66,core_audit,1,1c11b051f60e29ad69bdd1769b32940338936c66,Author response: Partial connectomes of labeled dopaminergic circuits reveal non-synaptic communication and axonal remodeling after exposure to cocaine,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,core_noise_audit
work_116f2703b47715a1,0aa54352f61fedaab904dfcafb7cfcaf1229388a,unresolved,1,0aa54352f61fedaab904dfcafb7cfcaf1229388a,Track Filtering via Iterative Correction of TDI Topology,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,78d41d4f6766690e01fc2f99b3e8fd5b537392b6210f0a1204a1b4ecf102fc81,batch_002,out_of_scope,[],0.93,clean outlier tracks from fiber bundles reconstructed by tractography,DTI tractography track filtering method.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_11708302632c43f1,39376872f1cb73b22fee1d3d25cc1463bf104e0b,unresolved,1,39376872f1cb73b22fee1d3d25cc1463bf104e0b,Unveiling and Steering Connectome Organization with Interpretable Latent Variables,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,36cdae771234e39a4b251ac8f71aea3ac3f536a3b81bb2e70aec3f088885925e,batch_002,core_relevant,"['network_science', 'structure_function_modeling']",0.91,"subgraph extraction from the Drosophila connectome, FlyWire, with a generative model to derive interpretable low-dimensional representations of neural circuitry",Analysis/modeling directly on FlyWire EM connectome graph.,[],nanoscale_only,analysis_on_wiring_graph,False,
work_1180b53025b2e5b3,ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,unresolved,1,ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,Functional Connectivity of the Anterior Nucleus of the Thalamus in Pediatric Focal Epilepsy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,2d52fc30240a000088796684b191adf1fb2d007fe494b7f17e622c93e92e6682,batch_002,out_of_scope,[],0.93,functional magnetic resonance imaging (fMRI) whilst resting... anterior nucleus of the thalamus in pediatric focal epilepsy,Resting-state fMRI thalamic connectivity in epilepsy.,"['generic_health_context', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_118a0b13d2e80966,8d524363378c3a66b830528854e2110946c2329d,core_audit,1,8d524363378c3a66b830528854e2110946c2329d,ConnectomeBench2: A Unified Benchmark for Automated Connectomic Proofreading,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3379cd3837adfc6db33a500b06de143421e26df0b2f9da698e1e86fc600787f2,batch_002,core_relevant,"['proofreading_qc', 'reconstruction_segmentation', 'infrastructure']",0.97,"ConnectomeBench2... expert-labeled proofreading decisions... four major open connectomes (mouse, human, zebrafish, fly)",Unified EM connectome proofreading benchmark and model.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_119b90cc8826cb49,d9e26925ecef25450a800c15507279b68b1b9c23,unresolved,1,d9e26925ecef25450a800c15507279b68b1b9c23,Functional Connectivity-Derived Optimal Gestational-Age Cut Points for Fetal Brain Network Maturity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,e836409d82b4ee8c581101b3681c1d6db02713423b0dbdf52ee233a2f69aa4dc,batch_002,out_of_scope,[],0.95,resting-state functional connectivity data sets from healthy fetuses... human connectome changes with brain maturation,Fetal rs-fMRI functional connectome development.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_11a1d7d7074f9adc,28bee58b8e8f758e3c76fe7777af35534dfd795b,core_audit,1,28bee58b8e8f758e3c76fe7777af35534dfd795b,Connectome simulations identify a central pattern generator circuit for fly walking,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8f310ffb967725556b5a847ec03d0f31c6f9af37bdb34e346cf9d0b4f1e033e1,batch_002,core_relevant,"['structure_function_modeling', 'biological_application']",0.96,dynamic simulations of the Drosophila ventral nerve cord (VNC) connectomes... identify the cells and synapses that underlie rhythmic leg movement,Connectome-constrained simulation of fly walking CPG circuit.,[],nanoscale_only,analysis_on_wiring_graph,False,
work_11ac817c41032df6,a190f57a5a5c76253902465c979b446c74543d99,unresolved,1,a190f57a5a5c76253902465c979b446c74543d99,Can hubs of the human connectome be identified consistently with diffusion MRI?,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8876eb17088a6f62000fb54817d794806cc939c5e7145c6c85b242b6a63c96aa,batch_002,out_of_scope,[],0.94,diffusion MRI to map connectomes in humans... impact of analysis pipelines on hub regions,DTI human connectome pipeline variability study.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_11b6d0203fd3730b,4b21aac8f6fd77f1c5ee38b9bcc1a95abde0ab14,core_audit,1,4b21aac8f6fd77f1c5ee38b9bcc1a95abde0ab14,MoMo - Combining Neuron Morphology and Connectivity for Interactive Motif Analysis in Connectomes,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,aa01dd9538afbfa038f640d530f0403e38c646070805adb55b233f81ca317186,batch_002,core_relevant,"['network_science', 'infrastructure']",0.93,MoMo... interactive visualization framework for analyzing neuron morphology-aware motifs in large connectome graphs,Connectome motif visualization integrating morphology and synaptic connectivity.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_11bd92b465e2aaf3,8bf53c1adb85dd0d9bf07bc041b9cc664ca849e4,unresolved,1,8bf53c1adb85dd0d9bf07bc041b9cc664ca849e4,Rocket-crane algorithm for the Feedback Arc Set problem,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,4039f06e6acba90ce0a9eb5a9edddb364940968df9ac5c155253284f1d44df5a,batch_002,adjacent_relevant,['network_science'],0.85,arranging neurons in the fly connectome to form a maximally feedforward structure... Minimum Feedback Arc Set (MFAS),Graph algorithm applied to fly connectome information flow.,[],nanoscale_only,not_applicable,False,
work_11d1cfcde84e9410,0131469ddbbe87e3cf35c47d0b7efc2b8bf59c7e,unresolved,1,0131469ddbbe87e3cf35c47d0b7efc2b8bf59c7e,A tutorial in connectome analysis: Topological and spatial features of brain networks,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a93d0f2f4a714402f7d1ca5137ff3730233054f33fdabaced72b8a4bd666da70,batch_002,adjacent_relevant,['network_science'],0.84,tutorial in connectome analysis: Topological and spatial features of brain networks at macroscopic and microscopic levels,Connectome network analysis tutorial spanning micro to macro scales.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_11d2acc0293cfb2e,8899b8cb3607bed6b232eabca6166998289f480c,unresolved,1,8899b8cb3607bed6b232eabca6166998289f480c,The concurrent disturbance of dynamic functional and structural brain connectome in major depressive disorder: the prefronto-insular pathway.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,4635c1221fda4340ec0db3f1030616b87378cf626c46783f1c6e5606b8535958,batch_002,out_of_scope,[],0.94,dynamic functional and structural connectivity profiles of the salience network in depressed patients using resting-state fMRI,Clinical rs-fMRI/DTI connectivity in depression.,"['generic_health_context', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_11d4f88d47713ae1,5c133942c861dc138627cf1f8025891363f15445,unresolved,1,5c133942c861dc138627cf1f8025891363f15445,A Comparative Study of Machine Learning Methods for Predicting the Evolution of Brain Connectivity from a Baseline Timepoint,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,f6d31e3b14acdbb6dd0515c3c6c9db2f00c1750120a346d9b5e701088bedb44c,batch_002,out_of_scope,[],0.93,"Predicting the evolution of the brain network, also called connectome, from a baseline timepoint using machine learning",ML competition on macro connectome evolution prediction.,"['generic_machine_learning', 'generic_network_neuroscience']",macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_11f3da4c40cca3a6,24b8558cdae909314d3b78ee4d5e5ceb7e17f523,unresolved,1,24b8558cdae909314d3b78ee4d5e5ceb7e17f523,Brain-wide Disruptions of Anatomical Connectivity in Antipsychotic-Naive First Episode Psychosis,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,082fe1ed7b8582ad0cbf1b6b26c92df6fddb741defaa5e668029078f8e07095b,batch_002,out_of_scope,[],0.95,diffusion-weighted MRI to map axonal connectivity... connectome-wide analyses in First Episode Psychosis,DTI connectome-wide analysis in psychosis.,"['diffusion_mri_or_tractography', 'generic_health_context']",macro_only,not_applicable,False,
work_121114411163d845,88295bee8c77510cc9afd119c4a6505bd41c1144,role_bridge,1,88295bee8c77510cc9afd119c4a6505bd41c1144,Three-Dimensional Reconstruction of Serial Mouse Brain Sections: Solution for Flattening High-Resolution Large-Scale Mosaics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b37c004c186ee01be725c4d9160b9e387a08f753d86c218bfb83d6752b68a403,batch_002,role_bridge,"['acquisition_preparation', 'infrastructure']",0.76,large-scale mosaic volumes using light microscopy... high-resolution digitized volumes of whole brain sections,Light microscopy volume reconstruction infrastructure; not connectomics pipeline science.,[],unclear,not_applicable,True,low_confidence
work_122af998e627d537,433af901078e361a1e28c61e9eefe44a2e40e0e4,unresolved,1,433af901078e361a1e28c61e9eefe44a2e40e0e4,Multimodal Connectomics in Psychiatry: Bridging Scales From Micro to Macro.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,78c44683af8027507c8a80f2ff877dc0d62267b5829a60a397df1535aac376cb,batch_002,adjacent_relevant,['health_translation'],0.83,Multimodal Connectomics in Psychiatry: Bridging Scales From Micro to Macro,Review linking microscale architecture to macro connectomics in psychiatry.,['generic_health_context'],multi_scale_bridging,not_applicable,True,low_confidence
work_126c6fe9a5058aa2,55c4e103d65711dd5d8387bed28a3ba2e64f1c3e,core_audit,1,55c4e103d65711dd5d8387bed28a3ba2e64f1c3e,Ordering in heterogeneous connectome weights for visual information processing,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,58d07c107b520c3a97c5cd57706686a72557b20dd0e59e1d4170047405af17ef,batch_002,adjacent_relevant,"['network_science', 'structure_function_modeling']",0.78,connectome data have been accumulated from nanoscale to macroscale... ordering in heterogeneous connectome weights for visual information processing,Perspective on connectome data analysis across scales.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_1270a34816664cc4,4cd1a90bd850017a7392ee7cdedbf363751c319a,core_audit,1,4cd1a90bd850017a7392ee7cdedbf363751c319a,"IMPACT OF ALZHEIMER’S DISEASE ON SUPRACHIASMATIC NUCLEUS CONNECTIVITY, SLEEP REGULATION, AND CIRCADIAN RHYTHM",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,86431d9c949bfb8587813c09f01bb698e74eae3926e75cbdb9b121d16804f3a2,batch_002,core_relevant,"['biological_application', 'reconstruction_segmentation']",0.95,"SCN image volumes via serial block-face scanning electron microscopy... modifications in SCN connectomics, including dendro-dendritic chemical synapses",SBF-SEM connectomic mapping of SCN synaptic changes in AD model.,[],nanoscale_only,em_or_synaptic_reconstruction,False,
